"STATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USC00055116","1996-02-02","0.00","0.0","4.0","15","-13"
"USC00055116","1996-02-03","0.00","0.0","4.0","3","-24"
"USC00055116","1996-02-04","0.00","0.0","4.0","18","-10"
"USC00055116","1996-02-05","0.00","0.0","3.0","58","-5"
"USC00055116","1996-02-06","0.00","0.0","2.0","52","24"
"USC00055116","1996-02-07","0.00","0.0","1.0","57","31"
"USC00055116","1996-02-08","0.00","0.0","0.0","65","32"
"USC00055116","1996-02-09","0.00","0.0","0.0","65","25"
"USC00055116","1996-02-10","0.00","0.0","0.0","66","29"
"USC00055116","1996-02-11","0.00","0.0","0.0","51","15"
"USC00055116","1996-02-12","0.00","0.0","0.0","53","15"
"USC00055116","1996-02-13","0.00","0.0","0.0","63","18"
"USC00055116","1996-02-14","0.00","0.0","0.0","55","20"
"USC00055116","1996-02-15","0.00","0.0","0.0","48","14"
"USC00055116","1996-02-16","0.00","0.0","0.0","64","18"
"USC00055116","1996-02-17","0.00","0.0","0.0","65","24"
"USC00055116","1996-02-18","0.00","0.0","0.0","64","39"
"USC00055116","1996-02-19","0.00","0.0","0.0","64","39"
"USC00055116","1996-02-20","0.00","0.0","0.0","62","29"
"USC00055116","1996-02-21","0.00","0.0","0.0","63","30"
"USC00055116","1996-02-22","0.00","0.0","0.0","63","29"
"USC00055116","1996-02-23","0.00","0.0","0.0","68","21"
"USC00055116","1996-02-24","0.00","0.0","0.0","56","25"
"USC00055116","1996-02-25","0.00","0.0","0.0","69","26"
"USC00055116","1996-02-26","0.00","0.0","0.0","59","16"
"USC00055116","1996-02-27","0.07","0.0","0.0","24","9"
"USC00055116","1996-02-28","0.00","0.0","0.0","19","0"
"USC00055116","1996-02-29","0.00","0.0","0.0","17","3"
"USC00055116","1996-03-01","0.00","0.0","0.0","43","8"
"USC00055116","1996-03-02","0.00","0.0","0.0","50","22"
"USC00055116","1996-03-03","0.00","0.0","0.0","57","19"
"USC00055116","1996-03-04","0.00","0.0","0.0","66","23"
"USC00055116","1996-03-05","0.00","0.0","0.0","64","17"
"USC00055116","1996-03-06","0.03","0.0","0.0","55","6"
"USC00055116","1996-03-07","0.00","0.0","0.0","23","6"
"USC00055116","1996-03-08","0.00","0.0","0.0","33","7"
"USC00055116","1996-03-09","0.00","0.0","0.0","48","11"
"USC00055116","1996-03-10","0.00","0.0","0.0","65","23"
"USC00055116","1996-03-11","0.00","0.0","0.0","70","29"
"USC00055116","1996-03-12","0.00","0.0","0.0","75","31"
"USC00055116","1996-03-13","0.00","0.0","0.0","67","25"
"USC00055116","1996-03-14","1.14","0.0","0.0","61","30"
"USC00055116","1996-03-15","0.07","0.0","0.0","42","27"
"USC00055116","1996-03-16","0.00","0.0","0.0",,"30"
"USC00055116","1996-03-17","0.00","0.0","0.0","52","28"
"USC00055116","1996-03-18","0.00","0.0","0.0","45","26"
"USC00055116","1996-03-19","0.00","0.0","0.0","44","18"
"USC00055116","1996-03-20","0.00","0.0","0.0","48","17"
"USC00055116","1996-03-21","0.00","0.0","0.0","60","22"
"USC00055116","1996-03-22","0.00","0.0","0.0","58","25"
"USC00055116","1996-03-23","0.00","0.0","0.0","59","26"
"USC00055116","1996-03-24","0.38","2.0","2.0","60","2"
"USC00055116","1996-03-25","0.00","0.0","2.0","29","-3"
"USC00055116","1996-03-26","0.00","0.0","1.0","26","3"
"USC00055116","1996-03-27","0.00","0.0",,"45","15"
"USC00055116","1996-03-28","0.00","0.0",,"58","23"
"USC00055116","1996-03-29","0.00","0.0","0.0","65","29"
"USC00055116","1996-03-30","0.00","0.0","0.0","54","30"
"USC00055116","1996-03-31","0.00","0.0","0.0","56","25"
"USC00055116","1996-04-01","0.00","0.0","0.0","65","27"
"USC00055116","1996-04-02","0.00","0.0","0.0","75","30"
"USC00055116","1996-04-03","0.00","0.0","0.0","77","38"
"USC00055116","1996-04-04","0.00","0.0","0.0","60","31"
"USC00055116","1996-04-05","0.63","3.0","3.0","45","26"
"USC00055116","1996-04-06","0.00","0.0",,"50","27"
"USC00055116","1996-04-07","0.00","0.0",,"67","34"
"USC00055116","1996-04-08","0.00","0.0",,"66","36"
"USC00055116","1996-04-09","0.00","0.0","0.0","77","36"
"USC00055116","1996-04-10","0.00","0.0","0.0","78","38"
"USC00055116","1996-04-11","0.00","0.0","0.0","83","39"
"USC00055116","1996-04-12","0.09","0.0","0.0","62","29"
"USC00055116","1996-04-13","0.00","0.0","0.0","60","32"
"USC00055116","1996-04-14","0.13","0.0","0.0","43","35"
"USC00055116","1996-04-15","0.00","0.0","0.0","51","23"
"USC00055116","1996-04-16","0.00","0.0","0.0","65","30"
"USC00055116","1996-04-17","0.00","0.0","0.0","77","38"
"USC00055116","1996-04-18","0.00","0.0","0.0","73","35"
"USC00055116","1996-04-19","0.00","0.0","0.0","68","34"
"USC00055116","1996-04-20","0.00","0.0","0.0","55","22"
"USC00055116","1996-04-21","0.00","0.0","0.0","57","26"
"USC00055116","1996-04-22","0.00","0.0","0.0","55","26"
"USC00055116","1996-04-23","0.00","0.0","0.0","59","29"
"USC00055116","1996-04-24","0.00","0.0","0.0","75","38"
"USC00055116","1996-04-25","0.00","0.0","0.0","87","43"
"USC00055116","1996-04-26","0.00","0.0","0.0","67","38"
"USC00055116","1996-04-27","0.00","0.0","0.0","72","39"
"USC00055116","1996-04-28","0.00","0.0","0.0","71","33"
"USC00055116","1996-04-29","0.00","0.0","0.0","52","22"
"USC00055116","1996-04-30","0.00","0.0","0.0","61","27"
"USC00055116","1996-05-01","0.03","0.0","0.0","60","36"
"USC00055116","1996-05-02","0.00","0.0","0.0","74","37"
"USC00055116","1996-05-03","0.00","0.0","0.0","78","35"
"USC00055116","1996-05-04","0.00","0.0","0.0","75","47"
"USC00055116","1996-05-05","0.00","0.0","0.0","77","41"
"USC00055116","1996-05-06","0.00","0.0","0.0","72","41"
"USC00055116","1996-05-07","0.00","0.0","0.0","75","44"
"USC00055116","1996-05-08","0.00","0.0","0.0","70","40"
"USC00055116","1996-05-09","0.00","0.0","0.0","80","47"
"USC00055116","1996-05-10","0.13","0.0","0.0","67","35"
"USC00055116","1996-05-11","0.01","0.0","0.0","67","47"
"USC00055116","1996-05-12","0.00","0.0","0.0","80","51"
"USC00055116","1996-05-13","0.00","0.0","0.0","76","42"
"USC00055116","1996-05-14","0.00","0.0","0.0","81","43"
"USC00055116","1996-05-15","0.00","0.0","0.0","92","48"
"USC00055116","1996-05-16","0.00","0.0","0.0","92","49"
"USC00055116","1996-05-17","0.00","0.0","0.0","96","56"
"USC00055116","1996-05-18","0.00","0.0","0.0","85","52"
"USC00055116","1996-05-19","0.00","0.0","0.0","94","56"
"USC00055116","1996-05-20","0.00","0.0","0.0","81","41"
"USC00055116","1996-05-21","0.00","0.0","0.0","73","42"
"USC00055116","1996-05-22","0.00","0.0","0.0","78","48"
"USC00055116","1996-05-23","0.03","0.0","0.0","88","51"
"USC00055116","1996-05-24","0.01","0.0","0.0","65","49"
"USC00055116","1996-05-25","1.10","0.0","0.0","55","44"
"USC00055116","1996-05-26","0.80","0.0","0.0","51","42"
"USC00055116","1996-05-27","0.79","0.0","0.0","49","40"
"USC00055116","1996-05-28","0.00","0.0","0.0","57","37"
"USC00055116","1996-05-29","0.04","0.0","0.0","50","37"
"USC00055116","1996-05-30","0.00","0.0","0.0","72","46"
"USC00055116","1996-05-31","0.00","0.0","0.0","71","42"
"USC00055116","1996-06-01","0.06","0.0","0.0","78","49"
"USC00055116","1996-06-02","0.00","0.0","0.0","75","44"
"USC00055116","1996-06-03","0.00","0.0","0.0","77","43"
"USC00055116","1996-06-04","0.00","0.0","0.0","83","49"
"USC00055116","1996-06-05","0.00","0.0","0.0","86","51"
"USC00055116","1996-06-06","0.00","0.0","0.0","89","48"
"USC00055116","1996-06-07","0.00","0.0","0.0","79","43"
"USC00055116","1996-06-08","0.00","0.0","0.0","79","49"
"USC00055116","1996-06-09","0.00","0.0","0.0","92","61"
"USC00055116","1996-06-10","0.00","0.0","0.0","93","53"
"USC00055116","1996-06-11","0.00","0.0","0.0","92","51"
"USC00055116","1996-06-12","0.00","0.0","0.0","90","52"
"USC00055116","1996-06-13","0.00","0.0","0.0","84","48"
"USC00055116","1996-06-14","0.00","0.0","0.0","88","50"
"USC00055116","1996-06-15","0.00","0.0","0.0","87","59"
"USC00055116","1996-06-16","0.26","0.0","0.0","65","55"
"USC00055116","1996-06-17","0.36","0.0","0.0","83","47"
"USC00055116","1996-06-18","0.00","0.0","0.0","89","54"
"USC00055116","1996-06-19","0.00","0.0","0.0","92","50"
"USC00055116","1996-06-20","0.00","0.0","0.0","93","54"
"USC00055116","1996-06-21","0.00","0.0","0.0","90","56"
"USC00055116","1996-06-22","0.87","0.0","0.0","80","51"
"USC00055116","1996-06-23","0.04","0.0","0.0","78","48"
"USC00055116","1996-06-24","0.05","0.0","0.0","85","53"
"USC00055116","1996-06-25","0.00","0.0","0.0","90","54"
"USC00055116","1996-06-26","0.05","0.0","0.0","90","50"
"USC00055116","1996-06-27","0.16","0.0","0.0","93","57"
"USC00055116","1996-06-28","0.00","0.0","0.0","87","57"
"USC00055116","1996-06-29","0.21","0.0","0.0","84","49"
"USC00055116","1996-06-30","0.00","0.0","0.0","85","52"
"USC00055116","1996-07-01","0.00","0.0","0.0","89","53"
"USC00055116","1996-07-02","0.00","0.0","0.0","94","55"
"USC00055116","1996-07-03","0.00","0.0","0.0","98","56"
"USC00055116","1996-07-04","0.00","0.0","0.0","101","68"
"USC00055116","1996-07-05","0.00","0.0","0.0","99","63"
"USC00055116","1996-07-06","0.16","0.0","0.0","98","55"
"USC00055116","1996-07-07","0.16","0.0","0.0","85","52"
"USC00055116","1996-07-08","0.00","0.0","0.0","89","54"
"USC00055116","1996-07-09","0.00","0.0","0.0","75","58"
"USC00055116","1996-07-10","1.01","0.0","0.0","73","53"
"USC00055116","1996-07-11","0.00","0.0","0.0","86","52"
"USC00055116","1996-07-12","0.00","0.0","0.0","90","60"
"USC00055116","1996-07-13","0.17","0.0","0.0","81","57"
"USC00055116","1996-07-14","0.01","0.0","0.0","84","55"
"USC00055116","1996-07-15","0.00","0.0","0.0","82","51"
"USC00055116","1996-07-16","0.00","0.0","0.0","87","57"
"USC00055116","1996-07-17","0.00","0.0","0.0","91","57"
"USC00055116","1996-07-18","0.00","0.0","0.0","94","58"
"USC00055116","1996-07-19","0.00","0.0","0.0","88","55"
"USC00055116","1996-07-20","0.00","0.0","0.0","94","65"
"USC00055116","1996-07-21","0.00","0.0","0.0","90","66"
"USC00055116","1996-07-22","0.00","0.0","0.0","95","53"
"USC00055116","1996-07-23","0.00","0.0","0.0","85","53"
"USC00055116","1996-07-24","0.09","0.0","0.0","85","52"
"USC00055116","1996-07-25","0.00","0.0","0.0","81","55"
"USC00055116","1996-07-26","0.08","0.0","0.0","87","51"
"USC00055116","1996-07-27","0.01","0.0","0.0","84","57"
"USC00055116","1996-07-28","0.00","0.0","0.0","91","61"
"USC00055116","1996-07-29","0.52","0.0","0.0","88","57"
"USC00055116","1996-07-30","0.29","0.0","0.0","73","52"
"USC00055116","1996-07-31","0.00","0.0","0.0","84","54"
"USC00055116","1996-08-01","0.00","0.0","0.0","87","54"
"USC00055116","1996-08-02","0.00","0.0","0.0","90","57"
"USC00055116","1996-08-03","0.00","0.0","0.0","92","58"
"USC00055116","1996-08-04","0.04","0.0","0.0","96","67"
"USC00055116","1996-08-05","0.00","0.0","0.0","90","47"
"USC00055116","1996-08-06","0.00","0.0","0.0","92","47"
"USC00055116","1996-08-07","0.00","0.0","0.0","92","46"
"USC00055116","1996-08-08","0.00","0.0","0.0","82","46"
"USC00055116","1996-08-09","0.00","0.0","0.0","88","52"
"USC00055116","1996-08-10","0.00","0.0","0.0","89","60"
"USC00055116","1996-08-11","0.00","0.0","0.0","92","58"
"USC00055116","1996-08-12","0.00","0.0","0.0","92","49"
"USC00055116","1996-08-13","0.00","0.0","0.0","101","52"
"USC00055116","1996-08-14","0.00","0.0","0.0","97","54"
"USC00055116","1996-08-15","0.00","0.0","0.0","86","52"
"USC00055116","1996-08-16","0.18","0.0","0.0","87","51"
"USC00055116","1996-08-17","0.00","0.0","0.0","82","51"
"USC00055116","1996-08-18","0.00","0.0","0.0","91","54"
"USC00055116","1996-08-19","0.00","0.0","0.0","89","54"
"USC00055116","1996-08-20","0.00","0.0","0.0","79","45"
"USC00055116","1996-08-21","0.00","0.0","0.0","90","49"
"USC00055116","1996-08-22","0.00","0.0","0.0","90","54"
"USC00055116","1996-08-23","0.00","0.0","0.0","80","52"
"USC00055116","1996-08-24","0.00","0.0","0.0","86","53"
"USC00055116","1996-08-25","0.00","0.0","0.0","89","55"
"USC00055116","1996-08-26","0.00","0.0","0.0","88","53"
"USC00055116","1996-08-27","0.00","0.0","0.0","85","50"
"USC00055116","1996-08-28","0.10","0.0","0.0","85","49"
"USC00055116","1996-08-29","0.02","0.0","0.0","77","47"
"USC00055116","1996-08-30","0.00","0.0","0.0","84","49"
"USC00055116","1996-08-31","0.00","0.0","0.0","78","46"
"USC00055116","1996-09-01","0.00","0.0","0.0","89","45"
"USC00055116","1996-09-02","0.00","0.0","0.0","93","46"
"USC00055116","1996-09-03","0.00","0.0","0.0","91","46"
"USC00055116","1996-09-04","0.00","0.0","0.0","92","45"
"USC00055116","1996-09-05","0.00","0.0","0.0","93","46"
"USC00055116","1996-09-06","0.00","0.0","0.0","94","47"
"USC00055116","1996-09-07","0.30","0.0","0.0","60","51"
"USC00055116","1996-09-08","0.00","0.0","0.0","79","45"
"USC00055116","1996-09-09","0.00","0.0","0.0","87","43"
"USC00055116","1996-09-10","0.00","0.0","0.0","91","46"
"USC00055116","1996-09-11","0.00","0.0","0.0","92","49"
"USC00055116","1996-09-12","0.66","0.0","0.0","76","49"
"USC00055116","1996-09-13","0.03","0.0","0.0","71","45"
"USC00055116","1996-09-14","0.04","0.0","0.0","69","49"
"USC00055116","1996-09-15","0.11","0.0","0.0","69","49"
"USC00055116","1996-09-16","0.00","0.0","0.0","74","47"
"USC00055116","1996-09-17","0.00","0.0","0.0","78","42"
"USC00055116","1996-09-18","0.21","0.0","0.0","66","42"
"USC00055116","1996-09-19","0.96","0.0","0.0","61","33"
"USC00055116","1996-09-20","0.00","0.0","0.0","64","33"
"USC00055116","1996-09-21","0.00","0.0","0.0","68","36"
"USC00055116","1996-09-22","0.00","0.0","0.0","80","36"
"USC00055116","1996-09-23","0.00","0.0","0.0","82","40"
"USC00055116","1996-09-24","0.10","0.0","0.0","62","41"
"USC00055116","1996-09-25","0.01","0.0","0.0","74","40"
"USC00055116","1996-09-26","0.50","0.0","0.0","67","28"
"USC00055116","1996-09-27","0.26","0.0","0.0","47","23"
"USC00055116","1996-09-28","0.00","0.0","0.0","59","39"
"USC00055116","1996-09-29","0.00","0.0","0.0","71","40"
"USC00055116","1996-09-30","0.00","0.0","0.0","82","38"
"USC00055116","1996-10-01","0.00","0.0","0.0","83","39"
"USC00055116","1996-10-02","0.00","0.0","0.0","85","39"
"USC00055116","1996-10-03","0.00","0.0","0.0","62","40"
"USC00055116","1996-10-04","0.00","0.0","0.0","70","46"
"USC00055116","1996-10-05","0.00","0.0","0.0","77","39"
"USC00055116","1996-10-06","0.00","0.0","0.0","81","44"
"USC00055116","1996-10-07","0.00","0.0","0.0","75","41"
"USC00055116","1996-10-08","0.00","0.0","0.0","72","35"
"USC00055116","1996-10-09","0.00","0.0","0.0","79","36"
"USC00055116","1996-10-10","0.00","0.0","0.0","75","34"
"USC00055116","1996-10-11","0.00","0.0","0.0","78","34"
"USC00055116","1996-10-12","0.00","0.0","0.0","90","44"
"USC00055116","1996-10-13","0.00","0.0","0.0","85","44"
"USC00055116","1996-10-14","0.00","0.0","0.0","85","39"
"USC00055116","1996-10-15","0.00","0.0","0.0","72","34"
"USC00055116","1996-10-16","0.00","0.0","0.0","75","32"
"USC00055116","1996-10-17","0.00","0.0","0.0","65","31"
"USC00055116","1996-10-18","0.00","0.0","0.0","53","18"
"USC00055116","1996-10-19","0.00","0.0","0.0","75","35"
"USC00055116","1996-10-20","0.00","0.0","0.0","77","30"
"USC00055116","1996-10-21","0.00","0.0","0.0","50","19"
"USC00055116","1996-10-22","0.00","0.0","0.0","48","13"
"USC00055116","1996-10-23","0.00","0.0","0.0","62","17"
"USC00055116","1996-10-24","0.00","0.0","0.0","60","22"
"USC00055116","1996-10-25","0.00","0.0","0.0","62","27"
"USC00055116","1996-10-26","0.47","0.0","0.0","61","33"
"USC00055116","1996-10-27","0.00","0.0","0.0","55","28"
"USC00055116","1996-10-28","0.00","0.0","0.0","51","21"
"USC00055116","1996-10-29","0.00","0.0","0.0","62","26"
"USC00055116","1996-10-30","0.00","0.0","0.0","65","26"
"USC00055116","1996-10-31","0.00","0.0","0.0","39","25"
"USC00055116","1996-11-01","0.00","0.0","0.0","33","22"
"USC00055116","1996-11-02","0.00","0.0","0.0","55","28"
"USC00055116","1996-11-03","0.00","0.0","0.0","62","40"
"USC00055116","1996-11-04","0.00","0.0","0.0","62","31"
"USC00055116","1996-11-05","0.00","0.0","0.0","65","23"
"USC00055116","1996-11-06","0.00","0.0","0.0","62","21"
"USC00055116","1996-11-07","0.00","0.0","0.0","50","21"
"USC00055116","1996-11-08","0.00","0.0","0.0","52","15"
"USC00055116","1996-11-09","0.00","0.0","0.0","55","26"
"USC00055116","1996-11-10","0.00","0.0","0.0","67","37"
"USC00055116","1996-11-11","0.00","0.0","0.0","70","21"
"USC00055116","1996-11-12","0.00","0.0","0.0","54","15"
"USC00055116","1996-11-13","0.00","0.0","0.0","67","26"
"USC00055116","1996-11-14","0.00","0.0","0.0","47","22"
"USC00055116","1996-11-15","0.00","0.0","0.0","34","22"
"USC00055116","1996-11-16","0.34",,,"35","15"
"USC00055116","1996-11-17","0.00",,"3.0","24","-2"
"USC00055116","1996-11-18","0.00","0.0","2.0","35","-2"
"USC00055116","1996-11-19","0.00","0.0",,"46","16"
"USC00055116","1996-11-20","0.00","0.0",,"74","32"
"USC00055116","1996-11-21","0.00","0.0","0.0","70","23"
"USC00055116","1996-11-22","0.00","0.0","0.0","46","22"
"USC00055116","1996-11-23","0.10",,,"54","24"
"USC00055116","1996-11-24","0.01",,,"26","15"
"USC00055116","1996-11-25","0.00","0.0",,"43","15"
"USC00055116","1996-11-26","0.00","0.0",,"56","23"
"USC00055116","1996-11-27","0.00",,"0.0","35","11"
"USC00055116","1996-11-28","0.00","0.0","0.0","49","17"
"USC00055116","1996-11-29","0.00","0.0","0.0","59","21"
"USC00055116","1996-11-30","0.15","0.0","0.0","44","15"
"USC00055116","1996-12-01","0.00","0.0","0.0","37","15"
"USC00055116","1996-12-02","0.00","0.0","0.0","52","16"
"USC00055116","1996-12-03","0.00","0.0","0.0","41","8"
"USC00055116","1996-12-04","0.00","0.0","0.0","48","17"
"USC00055116","1996-12-05","0.00","0.0","0.0","46","15"
"USC00055116","1996-12-06","0.00","0.0","0.0","51","28"
"USC00055116","1996-12-07","0.00","0.0","0.0","45","22"
"USC00055116","1996-12-08","0.00","0.0","0.0","54","46"
"USC00055116","1996-12-09","0.00","0.0","0.0","68","37"
"USC00055116","1996-12-10","0.00","0.0","0.0","67","37"
"USC00055116","1996-12-11","0.00","0.0","0.0","66","27"
"USC00055116","1996-12-12","0.00","0.0","0.0","62","25"
"USC00055116","1996-12-13","0.00","0.0","0.0","62","25"
"USC00055116","1996-12-14","0.00","0.0","0.0","56","31"
"USC00055116","1996-12-15","0.00","0.0","0.0","49","17"
"USC00055116","1996-12-16","0.00","0.0","0.0","46","16"
"USC00055116","1996-12-17","0.15","1.6","2.0","39","-12"
"USC00055116","1996-12-18","0.00","0.0","2.0","17","-16"
"USC00055116","1996-12-19","0.00","0.0","2.0","24","-15"
"USC00055116","1996-12-20","0.00","0.0","1.0","29","1"
"USC00055116","1996-12-21","0.00","0.0",,"53","24"
"USC00055116","1996-12-22","0.00","0.0",,"47","26"
"USC00055116","1996-12-23","0.00","0.0","0.0","46","14"
"USC00055116","1996-12-24","0.00","0.0","0.0","35","28"
"USC00055116","1996-12-25","0.00","0.0","0.0","47","26"
"USC00055116","1996-12-26","0.00","0.0","0.0","54","2"
"USC00055116","1996-12-27","0.00","0.0","0.0","53","3"
"USC00055116","1996-12-28","0.00","0.0","0.0","63","42"
"USC00055116","1996-12-29","0.00","0.0","0.0","57","41"
"USC00055116","1996-12-30","0.00","0.0","0.0","64","30"
"USC00055116","1996-12-31","0.00","0.0","0.0","59","22"
"USC00055116","1997-01-01","0.00","0.0","0.0","60","31"
"USC00055116","1997-01-02","0.00","0.0","0.0","53","30"
"USC00055116","1997-01-03","0.00","0.0","0.0","72","30"
"USC00055116","1997-01-04","0.00","0.0","0.0","55","30"
"USC00055116","1997-01-05","0.00","0.0","0.0","47","11"
"USC00055116","1997-01-06","0.00","0.0","0.0","33","12"
"USC00055116","1997-01-07","0.00","0.0","0.0","30","0"
"USC00055116","1997-01-08","0.00","0.0","0.0","44","2"
"USC00055116","1997-01-09","0.00","0.0","0.0","41","14"
"USC00055116","1997-01-10","0.02","1.0","1.0","34","6"
"USC00055116","1997-01-11","0.11","7.0","8.0","11","-1"
"USC00055116","1997-01-12","0.26",,,"9","-10"
"USC00055116","1997-01-13","0.00",,"9.0","3","-17"
"USC00055116","1997-01-14","0.00","0.0","9.0","5","-14"
"USC00055116","1997-01-15","0.00","0.0","4.0","30","-4"
"USC00055116","1997-01-16","0.00",,"5.0","38","-2"
"USC00055116","1997-01-17","0.00","0.0","4.0","21","-11"
"USC00055116","1997-01-18","0.00","0.0",,"34","12"
"USC00055116","1997-01-19","0.00","0.0",,"54","15"
"USC00055116","1997-01-20","0.00","0.0",,"58","20"
"USC00055116","1997-01-21","0.00","0.0",,"53","21"
"USC00055116","1997-01-22","0.00","0.0","0.0","52","23"
"USC00055116","1997-01-23","0.00","0.0","0.0","50","15"
"USC00055116","1997-01-24","0.00","0.0","0.0","48","12"
"USC00055116","1997-01-25","0.00","0.0","0.0","44","14"
"USC00055116","1997-01-26","0.00","0.0","0.0","45","9"
"USC00055116","1997-01-27","0.04","1.0","1.0","45","12"
"USC00055116","1997-01-28","0.00",,"1.0","28","-9"
"USC00055116","1997-01-29","0.00","0.0",,"38","1"
"USC00055116","1997-01-30","0.00","0.0",,"47","19"
"USC00055116","1997-01-31","0.00","0.0",,"65","18"
"USC00055116","1997-02-01","0.00","0.0","0.0","66","36"
"USC00055116","1997-02-02","0.00","0.0","0.0","60","23"
"USC00055116","1997-02-03","0.00","0.0","0.0","48","22"
"USC00055116","1997-02-04","0.00","0.0","0.0","48","12"
"USC00055116","1997-02-05","0.00","0.0","0.0","37","14"
"USC00055116","1997-02-06","0.00","0.0","0.0","36","14"
"USC00055116","1997-02-07","0.09","1.0","1.0","29","10"
"USC00055116","1997-02-08","0.00","0.0",,"35","6"
"USC00055116","1997-02-09","0.00","0.0",,"44","9"
"USC00055116","1997-02-10","0.00","0.0",,"47","10"
"USC00055116","1997-02-11","0.00","0.0","0.0","40","10"
"USC00055116","1997-02-12","0.00","0.0","0.0","37","16"
"USC00055116","1997-02-13","0.00","0.0","0.0","32","20"
"USC00055116","1997-02-14","0.00","0.0","0.0","44","12"
"USC00055116","1997-02-15","0.00","0.0","0.0","54","15"
"USC00055116","1997-02-16","0.00","0.0","0.0","60","17"
"USC00055116","1997-02-17","0.00","0.0","0.0","61","25"
"USC00055116","1997-02-18","0.00","0.0","0.0","68","25"
"USC00055116","1997-02-19","0.00","0.0","0.0","58","17"
"USC00055116","1997-02-20","0.00","0.0","0.0","51","18"
"USC00055116","1997-02-21","0.28","0.0","0.0","39","11"
"USC00055116","1997-02-22","0.00","0.0","0.0","43","9"
"USC00055116","1997-02-23","0.09","2.0","2.0","45","11"
"USC00055116","1997-02-24","0.02",,"1.0","23","12"
"USC00055116","1997-02-25","0.00","0.0",,"33","7"
"USC00055116","1997-02-26","0.06","1.4","1.0","49","9"
"USC00055116","1997-02-27","0.00","0.0",,"38","16"
"USC00055116","1997-02-28","0.00","0.0",,"42","17"
"USC00055116","1997-03-01","0.06","1.2","1.0","32","4"
"USC00055116","1997-03-02","0.00","0.0",,"46","16"
"USC00055116","1997-03-03","0.00","0.0",,"58","25"
"USC00055116","1997-03-04","0.13","1.6","2.0","51","21"
"USC00055116","1997-03-05","0.00","0.0",,"32","3"
"USC00055116","1997-03-06","0.00","0.0",,"40","10"
"USC00055116","1997-03-07","0.00","0.0",,"62","19"
"USC00055116","1997-03-08","0.00","0.0","0.0","64","21"
"USC00055116","1997-03-09","0.00","0.0","0.0","65","19"
"USC00055116","1997-03-10","0.00","0.0","0.0","63","29"
"USC00055116","1997-03-11","0.00","0.0","0.0","70","28"
"USC00055116","1997-03-12","0.00","0.0","0.0","75","29"
"USC00055116","1997-03-13","0.00","0.0","0.0","76","24"
"USC00055116","1997-03-14","0.09","4.0","3.0","35","8"
"USC00055116","1997-03-15","0.04",,"1.0","26","9"
"USC00055116","1997-03-16","0.00","0.0",,"42","18"
"USC00055116","1997-03-17","0.00","0.0",,"73","25"
"USC00055116","1997-03-18","0.00","0.0","0.0","70","26"
"USC00055116","1997-03-19","0.00","0.0","0.0","64","23"
"USC00055116","1997-03-20","0.00","0.0","0.0","79","30"
"USC00055116","1997-03-21","0.00","0.0","0.0","85","37"
"USC00055116","1997-03-22","0.00","0.0","0.0","63","30"
"USC00055116","1997-03-23","0.00","0.0","0.0","69","30"
"USC00055116","1997-03-24","0.00","0.0","0.0","65","28"
"USC00055116","1997-03-25","0.20","0.0","0.0","42","16"
"USC00055116","1997-03-26","0.00","0.0","0.0","55","20"
"USC00055116","1997-03-27","0.00","0.0","0.0","72","27"
"USC00055116","1997-03-28","0.00","0.0","0.0","72","23"
"USC00055116","1997-03-29","0.00","0.0","0.0","66","23"
"USC00055116","1997-03-30","0.00","0.0","0.0","55","19"
"USC00055116","1997-03-31","0.00","0.0","0.0","72","20"
"USC00055116","1997-04-01","0.00","0.0","0.0","76","32"
"USC00055116","1997-04-02","0.14","2.0","2.0","52","26"
"USC00055116","1997-04-03","0.04","1.0","0.0","37","22"
"USC00055116","1997-04-04","0.00","0.0","0.0","70","29"
"USC00055116","1997-04-05","0.19","0.0","0.0","57","26"
"USC00055116","1997-04-06","0.00","0.0","0.0","43","14"
"USC00055116","1997-04-07","0.00","0.0","0.0","52","15"
"USC00055116","1997-04-08","0.00","0.0","0.0","61","16"
"USC00055116","1997-04-09","0.00","0.0","0.0","35","16"
"USC00055116","1997-04-10","0.11","1.8","2.0","41","13"
"USC00055116","1997-04-11","0.13","1.0","2.0","24","7"
"USC00055116","1997-04-12","0.00","0.0","0.0","26","6"
"USC00055116","1997-04-13","0.00","0.0","0.0","32","7"
"USC00055116","1997-04-14","0.00","0.0","0.0","52","12"
"USC00055116","1997-04-15","0.00","0.0","0.0","63","20"
"USC00055116","1997-04-16","0.00","0.0","0.0","65","34"
"USC00055116","1997-04-17","0.00","0.0","0.0","67","25"
"USC00055116","1997-04-18","0.00","0.0","0.0","78","30"
"USC00055116","1997-04-19","0.00","0.0","0.0","76","30"
"USC00055116","1997-04-20","0.00","0.0","0.0","82","37"
"USC00055116","1997-04-21","0.00","0.0","0.0","75","41"
"USC00055116","1997-04-22","0.00","0.0","0.0","63","29"
"USC00055116","1997-04-23","0.22","0.0","0.0","63","28"
"USC00055116","1997-04-24","1.13","3.5","4.0","62","28"
"USC00055116","1997-04-25","1.51","4.0","4.0","43","27"
"USC00055116","1997-04-26","0.00","0.0","0.0","50","28"
"USC00055116","1997-04-27","0.00","0.0","0.0","54","26"
"USC00055116","1997-04-28","0.00","0.0","0.0","69","36"
"USC00055116","1997-04-29","0.00","0.0","0.0","66","39"
